id,time_scrap,nombre,precio,url_articulo,municipio,search_term
1218958252,2026-01-15 13:54:25,iPhone 17 Pro 512GB,1239 €,https://es.wallapop.com/item/iphone-17-pro-512gb-1218958252,Madrid,iphone 17
1218249458,2026-01-15 13:54:25,iPhone 17 256GB Azul Neblina PRECINTADO,835 €,https://es.wallapop.com/item/iphone-17-azul-neblina-256gb-1218249458,Madrid,iphone 17
1218823410,2026-01-15 13:54:25,iPhone 17 256GB Blanco Nuevo Precintado,850 €,https://es.wallapop.com/item/iphone-17-256gb-blanco-nuevo-precintado-1218823410,Madrid,iphone 17
1218820195,2026-01-15 13:54:25,iPhone 17 256GB Lavanda precintado,800 €,https://es.wallapop.com/item/iphone-17-256gb-lavanda-precintado-1218820195,Madrid,iphone 17
1219278661,2026-01-15 13:54:25,iPhone 17 Air Blanco de 256 gb,800 €,https://es.wallapop.com/item/iphone-17-air-blanco-de-256-gb-1219278661,Madrid,iphone 17
1219230587,2026-01-15 13:54:25,iPhone 17 Verde,830 €,https://es.wallapop.com/item/iphone-17-verde-1219230587,Madrid,iphone 17
1218781731,2026-01-15 13:54:25,PRECINTADO iPhone 17 256GB,"819,99 €",https://es.wallapop.com/item/precintado-iphone-17-256gb-1218781731,Madrid,iphone 17
1218503898,2026-01-15 13:54:25,Iphone 17 Lavanda,850 €,https://es.wallapop.com/item/iphone-17-lavanda-1218503898,Madrid,iphone 17
1218593985,2026-01-15 13:54:25,iPhone 17 Azul 256GB,800 €,https://es.wallapop.com/item/iphone-17-azul-256gb-1218593985,Madrid,iphone 17
1219254866,2026-01-15 13:54:25,iPhone 17 Pro 256GB Azul,1150 €,https://es.wallapop.com/item/iphone-17-pro-256gb-azul-1219254866,Madrid,iphone 17
1219277570,2026-01-15 13:54:25,iPhone 17 256 GB Negro,850 €,https://es.wallapop.com/item/iphone-17-256-gb-negro-1219277570,Madrid,iphone 17
1219061078,2026-01-15 13:54:25,iPhone 17 Pro 512GB Azul.,1199 €,https://es.wallapop.com/item/iphone-17-pro-512gb-azul-1219061078,Madrid,iphone 17
1218959012,2026-01-15 13:54:25,iPhone 17 Verde,590 €,https://es.wallapop.com/item/iphone-17-verde-1218959012,Madrid,iphone 17
1219283332,2026-01-15 13:54:25,iPhone 17 Pro Max Naranja,970 €,https://es.wallapop.com/item/iphone-17-pro-max-naranja-1219283332,Madrid,iphone 17
1219176617,2026-01-15 13:54:25,iPhone 17 Pro Max Dorado,750 €,https://es.wallapop.com/item/iphone-17-pro-max-dorado-1219176617,Madrid,iphone 17
1218292162,2026-01-15 13:54:25,iPhone 17 Air Blanco 256 GB,799 €,https://es.wallapop.com/item/iphone-17-air-blanco-256-gb-1218292162,Madrid,iphone 17
1218957642,2026-01-15 13:54:25,iPhone 17 Pro,1139 €,https://es.wallapop.com/item/iphone-17-pro-1218957642,Madrid,iphone 17
1218574847,2026-01-15 13:54:25,iPhone 17 Apple Negro con Funda y Cable,820 €,https://es.wallapop.com/item/iphone-17-apple-negro-con-funda-y-cable-1218574847,Madrid,iphone 17
1219063605,2026-01-15 13:54:25,iPhone 17 Pro 256GB 100% Batería,980 €,https://es.wallapop.com/item/iphone-17-pro-256gb-100-bateria-1219063605,Madrid,iphone 17
1219212392,2026-01-15 13:54:25,iPhone 17 Pro Max Naranja 256GB,1100 €,https://es.wallapop.com/item/iphone-17-pro-max-naranja-256gb-1219212392,Madrid,iphone 17
1219158629,2026-01-15 13:54:25,iPhone 17 Pro Precintado Azul Marino,1200 €,https://es.wallapop.com/item/iphone-17-pro-precintado-azul-marino-1219158629,Madrid,iphone 17
1218383880,2026-01-15 13:54:25,iPhone 17 256GB Blanco,720 €,https://es.wallapop.com/item/iphone-17-256gb-blanco-1218383880,Madrid,iphone 17
1219267098,2026-01-15 13:54:25,iPhone 17 Pro,1000 €,https://es.wallapop.com/item/iphone-17-pro-1219267098,Madrid,iphone 17
1218594944,2026-01-15 13:54:25,iPhone 17 Pro 256GB Naranja,1000 €,https://es.wallapop.com/item/iphone-17-pro-256gb-naranja-1218594944,Madrid,iphone 17
1215700494,2026-01-15 13:54:25,IPHONE 17 PRO MAX,1295 €,https://es.wallapop.com/item/iphone-17-pro-max-1215700494,Madrid,iphone 17
1218448524,2026-01-15 13:54:25,iPhone 17 256 GB Negro,775 €,https://es.wallapop.com/item/iphone-17-256-gb-negro-1218448524,Madrid,iphone 17
1219219347,2026-01-15 13:54:25,iPhone 17 blanco.,1000 €,https://es.wallapop.com/item/iphone-17-blanco-1219219347,Madrid,iphone 17
1219050471,2026-01-15 13:54:25,iPhone 17 Pro 256GB Naranja Abierto,1049 €,https://es.wallapop.com/item/iphone-17-pro-256gb-naranja-abierto-1219050471,Madrid,iphone 17
1219118975,2026-01-15 13:54:25,iPhone 17 Nuevo Blanco,740 €,https://es.wallapop.com/item/iphone-17-nuevo-blanco-1219118975,Madrid,iphone 17
1219060503,2026-01-15 13:54:25,iPhone 17 Pro Max Rosa/Plata,1200 €,https://es.wallapop.com/item/iphone-17-pro-max-rosa-plata-1219060503,Madrid,iphone 17
1218360058,2026-01-15 13:54:25,PRECINTADO! iPhone 17 Pro 256gb,"1099,99 €",https://es.wallapop.com/item/precintado-iphone-17-pro-256gb-1218360058,Madrid,iphone 17
1218956965,2026-01-15 13:54:25,iPhone 17 Pro 256GB Naranja,1100 €,https://es.wallapop.com/item/iphone-17-pro-256gb-naranja-1218956965,Madrid,iphone 17
1179755185,2026-01-15 13:54:25,IPHONE 17 256GB NUEVO SOLO PROBADO=MOVILCNTER=,789 €,https://es.wallapop.com/item/iphone-17-512gb-nuevo-movilcnter-1179755185,Madrid,iphone 17
1218739635,2026-01-15 13:54:25,iPhone 17 Pro 512GB Naranja Nuevo,1199 €,https://es.wallapop.com/item/iphone-17-pro-512gb-naranja-nuevo-1218739635,Madrid,iphone 17
1218040950,2026-01-15 13:54:25,iPhone 17 Pro Azul 256GB,1020 €,https://es.wallapop.com/item/iphone-17-pro-azul-256gb-1218040950,Madrid,iphone 17
1218388432,2026-01-15 13:54:25,iPhone 17 Pro 256GB Plata,1050 €,https://es.wallapop.com/item/iphone-17-pro-256gb-plata-1218388432,Madrid,iphone 17
1218346500,2026-01-15 13:54:25,iPhone 17 Pro 256GB Naranja Precintado,1050 €,https://es.wallapop.com/item/iphone-17-pro-256gb-naranja-precintado-1218346500,Madrid,iphone 17
1219235294,2026-01-15 13:54:25,IPHONE 17 PRO MAX 512GB,1499 €,https://es.wallapop.com/item/iphone-17-pro-max-512gb-1219235294,Madrid,iphone 17
